date,mode_line,ridership,mode
23/10/2020,lrt ampang,69942,LRT
24/10/2020,lrt ampang,49131,LRT
25/10/2020,lrt ampang,37763,LRT
26/10/2020,lrt ampang,71989,LRT
27/10/2020,lrt ampang,72926,LRT
28/10/2020,lrt ampang,76130,LRT
29/10/2020,lrt ampang,44233,LRT
30/10/2020,lrt ampang,75011,LRT
31/10/2020,lrt ampang,53066,LRT
1/11/2020,lrt ampang,41402,LRT
2/11/2020,lrt ampang,78644,LRT
3/11/2020,lrt ampang,78766,LRT
4/11/2020,lrt ampang,78840,LRT
5/11/2020,lrt ampang,78153,LRT
6/11/2020,lrt ampang,79037,LRT
7/11/2020,lrt ampang,57072,LRT
8/11/2020,lrt ampang,45949,LRT
9/11/2020,lrt ampang,81541,LRT
10/11/2020,lrt ampang,81584,LRT
11/11/2020,lrt ampang,81804,LRT
12/11/2020,lrt ampang,81080,LRT
13/11/2020,lrt ampang,80347,LRT
14/11/2020,lrt ampang,48443,LRT
15/11/2020,lrt ampang,42257,LRT
16/11/2020,lrt ampang,78288,LRT
17/11/2020,lrt ampang,79087,LRT
18/11/2020,lrt ampang,80749,LRT
19/11/2020,lrt ampang,79877,LRT
20/11/2020,lrt ampang,80466,LRT
21/11/2020,lrt ampang,54450,LRT
22/11/2020,lrt ampang,45293,LRT
23/11/2020,lrt ampang,80996,LRT
24/11/2020,lrt ampang,80915,LRT
25/11/2020,lrt ampang,81855,LRT
26/11/2020,lrt ampang,80544,LRT
27/11/2020,lrt ampang,82100,LRT
28/11/2020,lrt ampang,58373,LRT
29/11/2020,lrt ampang,46208,LRT
30/11/2020,lrt ampang,82826,LRT
1/12/2020,lrt ampang,84472,LRT
2/12/2020,lrt ampang,85358,LRT
3/12/2020,lrt ampang,84439,LRT
4/12/2020,lrt ampang,85836,LRT
5/12/2020,lrt ampang,61166,LRT
6/12/2020,lrt ampang,50151,LRT
7/12/2020,lrt ampang,86777,LRT
8/12/2020,lrt ampang,89278,LRT
9/12/2020,lrt ampang,88787,LRT
10/12/2020,lrt ampang,87028,LRT
11/12/2020,lrt ampang,83511,LRT
12/12/2020,lrt ampang,61208,LRT
13/12/2020,lrt ampang,51085,LRT
14/12/2020,lrt ampang,86765,LRT
15/12/2020,lrt ampang,88836,LRT
16/12/2020,lrt ampang,89719,LRT
17/12/2020,lrt ampang,89262,LRT
18/12/2020,lrt ampang,89497,LRT
19/12/2020,lrt ampang,63882,LRT
20/12/2020,lrt ampang,52770,LRT
21/12/2020,lrt ampang,88926,LRT
22/12/2020,lrt ampang,91289,LRT
23/12/2020,lrt ampang,90914,LRT
24/12/2020,lrt ampang,89734,LRT
25/12/2020,lrt ampang,54641,LRT
26/12/2020,lrt ampang,55815,LRT
27/12/2020,lrt ampang,50559,LRT
28/12/2020,lrt ampang,85169,LRT
29/12/2020,lrt ampang,85403,LRT
30/12/2020,lrt ampang,87409,LRT
31/12/2020,lrt ampang,90223,LRT
1/1/2021,lrt ampang,54211,LRT
2/1/2021,lrt ampang,57689,LRT
3/1/2021,lrt ampang,46277,LRT
4/1/2021,lrt ampang,90205,LRT
5/1/2021,lrt ampang,90728,LRT
6/1/2021,lrt ampang,92146,LRT
7/1/2021,lrt ampang,90757,LRT
8/1/2021,lrt ampang,90902,LRT
9/1/2021,lrt ampang,62257,LRT
10/1/2021,lrt ampang,52585,LRT
11/1/2021,lrt ampang,89789,LRT
12/1/2021,lrt ampang,95446,LRT
13/1/2021,lrt ampang,49985,LRT
14/1/2021,lrt ampang,51840,LRT
15/1/2021,lrt ampang,54421,LRT
16/1/2021,lrt ampang,35227,LRT
17/1/2021,lrt ampang,24605,LRT
18/1/2021,lrt ampang,56901,LRT
19/1/2021,lrt ampang,56890,LRT
20/1/2021,lrt ampang,57132,LRT
21/1/2021,lrt ampang,57300,LRT
22/1/2021,lrt ampang,57511,LRT
23/1/2021,lrt ampang,37499,LRT
24/1/2021,lrt ampang,27255,LRT
25/1/2021,lrt ampang,60848,LRT
26/1/2021,lrt ampang,60084,LRT
27/1/2021,lrt ampang,60852,LRT
28/1/2021,lrt ampang,33386,LRT
29/1/2021,lrt ampang,60293,LRT
30/1/2021,lrt ampang,39809,LRT
31/1/2021,lrt ampang,29836,LRT
1/2/2021,lrt ampang,37316,LRT
2/2/2021,lrt ampang,64167,LRT
3/2/2021,lrt ampang,64074,LRT
4/2/2021,lrt ampang,63832,LRT
5/2/2021,lrt ampang,64961,LRT
6/2/2021,lrt ampang,43782,LRT
7/2/2021,lrt ampang,34007,LRT
8/2/2021,lrt ampang,66768,LRT
9/2/2021,lrt ampang,68334,LRT
10/2/2021,lrt ampang,69944,LRT
11/2/2021,lrt ampang,63139,LRT
12/2/2021,lrt ampang,36993,LRT
13/2/2021,lrt ampang,40424,LRT
14/2/2021,lrt ampang,40615,LRT
15/2/2021,lrt ampang,66715,LRT
16/2/2021,lrt ampang,68807,LRT
17/2/2021,lrt ampang,69874,LRT
18/2/2021,lrt ampang,71628,LRT
19/2/2021,lrt ampang,73234,LRT
20/2/2021,lrt ampang,53456,LRT
21/2/2021,lrt ampang,43941,LRT
22/2/2021,lrt ampang,76692,LRT
23/2/2021,lrt ampang,76451,LRT
24/2/2021,lrt ampang,76721,LRT
25/2/2021,lrt ampang,77135,LRT
26/2/2021,lrt ampang,78494,LRT
27/2/2021,lrt ampang,59015,LRT
28/2/2021,lrt ampang,48225,LRT
1/3/2021,lrt ampang,82226,LRT
2/3/2021,lrt ampang,80945,LRT
3/3/2021,lrt ampang,83038,LRT
4/3/2021,lrt ampang,82432,LRT
5/3/2021,lrt ampang,87751,LRT
6/3/2021,lrt ampang,63873,LRT
7/3/2021,lrt ampang,53935,LRT
8/3/2021,lrt ampang,90962,LRT
9/3/2021,lrt ampang,92120,LRT
10/3/2021,lrt ampang,93118,LRT
11/3/2021,lrt ampang,90626,LRT
12/3/2021,lrt ampang,92502,LRT
13/3/2021,lrt ampang,66537,LRT
14/3/2021,lrt ampang,54499,LRT
15/3/2021,lrt ampang,91264,LRT
16/3/2021,lrt ampang,92292,LRT
17/3/2021,lrt ampang,93317,LRT
18/3/2021,lrt ampang,93139,LRT
19/3/2021,lrt ampang,95594,LRT
20/3/2021,lrt ampang,66891,LRT
21/3/2021,lrt ampang,55018,LRT
22/3/2021,lrt ampang,94390,LRT
23/3/2021,lrt ampang,95278,LRT
24/3/2021,lrt ampang,95788,LRT
25/3/2021,lrt ampang,95332,LRT
26/3/2021,lrt ampang,98018,LRT
27/3/2021,lrt ampang,70989,LRT
28/3/2021,lrt ampang,60638,LRT
29/3/2021,lrt ampang,91672,LRT
30/3/2021,lrt ampang,97391,LRT
31/3/2021,lrt ampang,99670,LRT
1/4/2021,lrt ampang,100004,LRT
2/4/2021,lrt ampang,101544,LRT
3/4/2021,lrt ampang,74635,LRT
4/4/2021,lrt ampang,61668,LRT
5/4/2021,lrt ampang,103768,LRT
6/4/2021,lrt ampang,105676,LRT
7/4/2021,lrt ampang,107600,LRT
8/4/2021,lrt ampang,108246,LRT
9/4/2021,lrt ampang,110663,LRT
10/4/2021,lrt ampang,79850,LRT
11/4/2021,lrt ampang,66650,LRT
12/4/2021,lrt ampang,97683,LRT
13/4/2021,lrt ampang,98140,LRT
14/4/2021,lrt ampang,101491,LRT
15/4/2021,lrt ampang,102912,LRT
16/4/2021,lrt ampang,102846,LRT
17/4/2021,lrt ampang,62885,LRT
18/4/2021,lrt ampang,51693,LRT
19/4/2021,lrt ampang,99582,LRT
20/4/2021,lrt ampang,100125,LRT
21/4/2021,lrt ampang,99845,LRT
22/4/2021,lrt ampang,98280,LRT
23/4/2021,lrt ampang,100610,LRT
24/4/2021,lrt ampang,66288,LRT
25/4/2021,lrt ampang,53247,LRT
26/4/2021,lrt ampang,98932,LRT
27/4/2021,lrt ampang,97767,LRT
28/4/2021,lrt ampang,99094,LRT
29/4/2021,lrt ampang,59338,LRT
30/4/2021,lrt ampang,94898,LRT
1/5/2021,lrt ampang,62670,LRT
2/5/2021,lrt ampang,54888,LRT
3/5/2021,lrt ampang,98962,LRT
4/5/2021,lrt ampang,98180,LRT
5/5/2021,lrt ampang,102981,LRT
6/5/2021,lrt ampang,94099,LRT
7/5/2021,lrt ampang,85073,LRT
8/5/2021,lrt ampang,56081,LRT
9/5/2021,lrt ampang,42425,LRT
10/5/2021,lrt ampang,72570,LRT
11/5/2021,lrt ampang,70656,LRT
12/5/2021,lrt ampang,60919,LRT
13/5/2021,lrt ampang,23952,LRT
14/5/2021,lrt ampang,27937,LRT
15/5/2021,lrt ampang,37524,LRT
16/5/2021,lrt ampang,32573,LRT
17/5/2021,lrt ampang,66153,LRT
18/5/2021,lrt ampang,67370,LRT
19/5/2021,lrt ampang,68398,LRT
20/5/2021,lrt ampang,67246,LRT
21/5/2021,lrt ampang,66884,LRT
22/5/2021,lrt ampang,42587,LRT
23/5/2021,lrt ampang,28167,LRT
24/5/2021,lrt ampang,63987,LRT
25/5/2021,lrt ampang,52928,LRT
26/5/2021,lrt ampang,27905,LRT
27/5/2021,lrt ampang,52055,LRT
28/5/2021,lrt ampang,52387,LRT
29/5/2021,lrt ampang,37095,LRT
30/5/2021,lrt ampang,27623,LRT
31/5/2021,lrt ampang,56976,LRT
1/6/2021,lrt ampang,21779,LRT
2/6/2021,lrt ampang,23769,LRT
3/6/2021,lrt ampang,24465,LRT
4/6/2021,lrt ampang,24212,LRT
5/6/2021,lrt ampang,15621,LRT
6/6/2021,lrt ampang,12089,LRT
7/6/2021,lrt ampang,12805,LRT
8/6/2021,lrt ampang,26454,LRT
9/6/2021,lrt ampang,26102,LRT
10/6/2021,lrt ampang,26410,LRT
11/6/2021,lrt ampang,26716,LRT
12/6/2021,lrt ampang,16164,LRT
13/6/2021,lrt ampang,13497,LRT
14/6/2021,lrt ampang,28627,LRT
15/6/2021,lrt ampang,29334,LRT
16/6/2021,lrt ampang,29071,LRT
17/6/2021,lrt ampang,28883,LRT
18/6/2021,lrt ampang,29147,LRT
19/6/2021,lrt ampang,18627,LRT
20/6/2021,lrt ampang,13494,LRT
21/6/2021,lrt ampang,30731,LRT
22/6/2021,lrt ampang,30456,LRT
23/6/2021,lrt ampang,30586,LRT
24/6/2021,lrt ampang,30267,LRT
25/6/2021,lrt ampang,30464,LRT
26/6/2021,lrt ampang,19968,LRT
27/6/2021,lrt ampang,14480,LRT
28/6/2021,lrt ampang,31405,LRT
29/6/2021,lrt ampang,32274,LRT
30/6/2021,lrt ampang,33478,LRT
1/7/2021,lrt ampang,33304,LRT
2/7/2021,lrt ampang,35165,LRT
3/7/2021,lrt ampang,16429,LRT
4/7/2021,lrt ampang,12601,LRT
5/7/2021,lrt ampang,27279,LRT
6/7/2021,lrt ampang,27932,LRT
7/7/2021,lrt ampang,28556,LRT
8/7/2021,lrt ampang,28008,LRT
9/7/2021,lrt ampang,29153,LRT
10/7/2021,lrt ampang,18970,LRT
11/7/2021,lrt ampang,14470,LRT
12/7/2021,lrt ampang,29280,LRT
13/7/2021,lrt ampang,29459,LRT
14/7/2021,lrt ampang,29178,LRT
15/7/2021,lrt ampang,28811,LRT
16/7/2021,lrt ampang,29623,LRT
17/7/2021,lrt ampang,19997,LRT
18/7/2021,lrt ampang,15822,LRT
19/7/2021,lrt ampang,30444,LRT
20/7/2021,lrt ampang,15697,LRT
21/7/2021,lrt ampang,29944,LRT
22/7/2021,lrt ampang,31823,LRT
23/7/2021,lrt ampang,31902,LRT
24/7/2021,lrt ampang,21735,LRT
25/7/2021,lrt ampang,16728,LRT
26/7/2021,lrt ampang,33487,LRT
27/7/2021,lrt ampang,33705,LRT
28/7/2021,lrt ampang,34037,LRT
29/7/2021,lrt ampang,33958,LRT
30/7/2021,lrt ampang,33681,LRT
31/7/2021,lrt ampang,23666,LRT
1/8/2021,lrt ampang,19634,LRT
2/8/2021,lrt ampang,33577,LRT
3/8/2021,lrt ampang,32742,LRT
4/8/2021,lrt ampang,33383,LRT
5/8/2021,lrt ampang,32851,LRT
6/8/2021,lrt ampang,33906,LRT
7/8/2021,lrt ampang,22421,LRT
8/8/2021,lrt ampang,16668,LRT
9/8/2021,lrt ampang,36277,LRT
10/8/2021,lrt ampang,21859,LRT
11/8/2021,lrt ampang,36725,LRT
12/8/2021,lrt ampang,37534,LRT
13/8/2021,lrt ampang,37880,LRT
14/8/2021,lrt ampang,25778,LRT
15/8/2021,lrt ampang,19993,LRT
16/8/2021,lrt ampang,41897,LRT
17/8/2021,lrt ampang,43235,LRT
18/8/2021,lrt ampang,45310,LRT
19/8/2021,lrt ampang,42916,LRT
20/8/2021,lrt ampang,41551,LRT
21/8/2021,lrt ampang,27325,LRT
22/8/2021,lrt ampang,27240,LRT
23/8/2021,lrt ampang,44195,LRT
24/8/2021,lrt ampang,42665,LRT
25/8/2021,lrt ampang,44081,LRT
26/8/2021,lrt ampang,43066,LRT
27/8/2021,lrt ampang,44561,LRT
28/8/2021,lrt ampang,32942,LRT
29/8/2021,lrt ampang,25714,LRT
30/8/2021,lrt ampang,46080,LRT
31/8/2021,lrt ampang,27944,LRT
1/9/2021,lrt ampang,50043,LRT
2/9/2021,lrt ampang,49046,LRT
3/9/2021,lrt ampang,50593,LRT
4/9/2021,lrt ampang,38147,LRT
5/9/2021,lrt ampang,31523,LRT
6/9/2021,lrt ampang,52306,LRT
7/9/2021,lrt ampang,52994,LRT
8/9/2021,lrt ampang,53468,LRT
9/9/2021,lrt ampang,54783,LRT
10/9/2021,lrt ampang,55150,LRT
11/9/2021,lrt ampang,44258,LRT
12/9/2021,lrt ampang,37959,LRT
13/9/2021,lrt ampang,55809,LRT
14/9/2021,lrt ampang,57617,LRT
15/9/2021,lrt ampang,57894,LRT
16/9/2021,lrt ampang,37614,LRT
17/9/2021,lrt ampang,56894,LRT
18/9/2021,lrt ampang,43192,LRT
19/9/2021,lrt ampang,35749,LRT
20/9/2021,lrt ampang,60365,LRT
21/9/2021,lrt ampang,58328,LRT
22/9/2021,lrt ampang,60457,LRT
23/9/2021,lrt ampang,60084,LRT
24/9/2021,lrt ampang,61744,LRT
25/9/2021,lrt ampang,47517,LRT
26/9/2021,lrt ampang,40091,LRT
27/9/2021,lrt ampang,63147,LRT
28/9/2021,lrt ampang,63011,LRT
29/9/2021,lrt ampang,63050,LRT
30/9/2021,lrt ampang,64534,LRT
1/10/2021,lrt ampang,66925,LRT
2/10/2021,lrt ampang,51902,LRT
3/10/2021,lrt ampang,44553,LRT
4/10/2021,lrt ampang,68726,LRT
5/10/2021,lrt ampang,68453,LRT
6/10/2021,lrt ampang,69631,LRT
7/10/2021,lrt ampang,70149,LRT
8/10/2021,lrt ampang,72008,LRT
9/10/2021,lrt ampang,55540,LRT
10/10/2021,lrt ampang,47420,LRT
11/10/2021,lrt ampang,72015,LRT
12/10/2021,lrt ampang,72584,LRT
13/10/2021,lrt ampang,72786,LRT
14/10/2021,lrt ampang,72675,LRT
15/10/2021,lrt ampang,74170,LRT
16/10/2021,lrt ampang,56012,LRT
17/10/2021,lrt ampang,45945,LRT
18/10/2021,lrt ampang,71434,LRT
19/10/2021,lrt ampang,48761,LRT
20/10/2021,lrt ampang,73296,LRT
21/10/2021,lrt ampang,76519,LRT
22/10/2021,lrt ampang,77917,LRT
23/10/2021,lrt ampang,54227,LRT
24/10/2021,lrt ampang,46542,LRT
25/10/2021,lrt ampang,77205,LRT
26/10/2021,lrt ampang,78186,LRT
27/10/2021,lrt ampang,79532,LRT
28/10/2021,lrt ampang,78616,LRT
29/10/2021,lrt ampang,80646,LRT
30/10/2021,lrt ampang,58750,LRT
31/10/2021,lrt ampang,51402,LRT
1/11/2021,lrt ampang,84432,LRT
2/11/2021,lrt ampang,85826,LRT
3/11/2021,lrt ampang,86846,LRT
4/11/2021,lrt ampang,56131,LRT
5/11/2021,lrt ampang,78050,LRT
6/11/2021,lrt ampang,62130,LRT
7/11/2021,lrt ampang,53605,LRT
8/11/2021,lrt ampang,87234,LRT
9/11/2021,lrt ampang,86768,LRT
10/11/2021,lrt ampang,89051,LRT
11/11/2021,lrt ampang,88302,LRT
12/11/2021,lrt ampang,90180,LRT
13/11/2021,lrt ampang,63146,LRT
14/11/2021,lrt ampang,53921,LRT
15/11/2021,lrt ampang,87983,LRT
16/11/2021,lrt ampang,90078,LRT
17/11/2021,lrt ampang,91163,LRT
18/11/2021,lrt ampang,89823,LRT
19/11/2021,lrt ampang,91703,LRT
20/11/2021,lrt ampang,61928,LRT
21/11/2021,lrt ampang,51709,LRT
22/11/2021,lrt ampang,86677,LRT
23/11/2021,lrt ampang,87624,LRT
24/11/2021,lrt ampang,89304,LRT
25/11/2021,lrt ampang,91195,LRT
26/11/2021,lrt ampang,95358,LRT
27/11/2021,lrt ampang,66511,LRT
28/11/2021,lrt ampang,56637,LRT
29/11/2021,lrt ampang,90221,LRT
30/11/2021,lrt ampang,98870,LRT
1/12/2021,lrt ampang,94944,LRT
2/12/2021,lrt ampang,93672,LRT
3/12/2021,lrt ampang,76139,LRT
4/12/2021,lrt ampang,69624,LRT
5/12/2021,lrt ampang,61028,LRT
6/12/2021,lrt ampang,93561,LRT
7/12/2021,lrt ampang,96633,LRT
8/12/2021,lrt ampang,97184,LRT
9/12/2021,lrt ampang,97350,LRT
10/12/2021,lrt ampang,101395,LRT
11/12/2021,lrt ampang,74426,LRT
12/12/2021,lrt ampang,64270,LRT
13/12/2021,lrt ampang,95983,LRT
14/12/2021,lrt ampang,97115,LRT
15/12/2021,lrt ampang,98677,LRT
16/12/2021,lrt ampang,99444,LRT
17/12/2021,lrt ampang,100031,LRT
18/12/2021,lrt ampang,66975,LRT
19/12/2021,lrt ampang,60126,LRT
20/12/2021,lrt ampang,89874,LRT
21/12/2021,lrt ampang,91701,LRT
22/12/2021,lrt ampang,94959,LRT
23/12/2021,lrt ampang,93720,LRT
24/12/2021,lrt ampang,95470,LRT
25/12/2021,lrt ampang,67989,LRT
26/12/2021,lrt ampang,62524,LRT
27/12/2021,lrt ampang,90506,LRT
28/12/2021,lrt ampang,92759,LRT
29/12/2021,lrt ampang,93341,LRT
30/12/2021,lrt ampang,93283,LRT
31/12/2021,lrt ampang,101935,LRT
1/1/2022,lrt ampang,71002,LRT
2/1/2022,lrt ampang,61952,LRT
3/1/2022,lrt ampang,98823,LRT
4/1/2022,lrt ampang,101465,LRT
5/1/2022,lrt ampang,103732,LRT
6/1/2022,lrt ampang,101724,LRT
7/1/2022,lrt ampang,105127,LRT
8/1/2022,lrt ampang,73222,LRT
9/1/2022,lrt ampang,63425,LRT
10/1/2022,lrt ampang,107164,LRT
11/1/2022,lrt ampang,106859,LRT
12/1/2022,lrt ampang,106828,LRT
13/1/2022,lrt ampang,105268,LRT
14/1/2022,lrt ampang,107544,LRT
15/1/2022,lrt ampang,71825,LRT
16/1/2022,lrt ampang,61116,LRT
17/1/2022,lrt ampang,104506,LRT
18/1/2022,lrt ampang,62011,LRT
19/1/2022,lrt ampang,109919,LRT
20/1/2022,lrt ampang,108478,LRT
21/1/2022,lrt ampang,112210,LRT
22/1/2022,lrt ampang,53564,LRT
23/1/2022,lrt ampang,60214,LRT
24/1/2022,lrt ampang,108703,LRT
25/1/2022,lrt ampang,110167,LRT
26/1/2022,lrt ampang,111403,LRT
27/1/2022,lrt ampang,109902,LRT
28/1/2022,lrt ampang,113558,LRT
29/1/2022,lrt ampang,72669,LRT
30/1/2022,lrt ampang,62180,LRT
31/1/2022,lrt ampang,82007,LRT
1/2/2022,lrt ampang,65002,LRT
2/2/2022,lrt ampang,55368,LRT
3/2/2022,lrt ampang,62127,LRT
4/2/2022,lrt ampang,72686,LRT
5/2/2022,lrt ampang,55000,LRT
6/2/2022,lrt ampang,50285,LRT
7/2/2022,lrt ampang,98560,LRT
8/2/2022,lrt ampang,98032,LRT
9/2/2022,lrt ampang,94691,LRT
10/2/2022,lrt ampang,92623,LRT
11/2/2022,lrt ampang,93668,LRT
12/2/2022,lrt ampang,63049,LRT
13/2/2022,lrt ampang,54957,LRT
14/2/2022,lrt ampang,93177,LRT
15/2/2022,lrt ampang,92411,LRT
16/2/2022,lrt ampang,92577,LRT
17/2/2022,lrt ampang,90560,LRT
18/2/2022,lrt ampang,90519,LRT
19/2/2022,lrt ampang,61668,LRT
20/2/2022,lrt ampang,52260,LRT
21/2/2022,lrt ampang,89050,LRT
22/2/2022,lrt ampang,88733,LRT
23/2/2022,lrt ampang,88528,LRT
24/2/2022,lrt ampang,85402,LRT
25/2/2022,lrt ampang,88259,LRT
26/2/2022,lrt ampang,61122,LRT
27/2/2022,lrt ampang,53632,LRT
28/2/2022,lrt ampang,87320,LRT
1/3/2022,lrt ampang,88068,LRT
2/3/2022,lrt ampang,90322,LRT
3/3/2022,lrt ampang,88571,LRT
4/3/2022,lrt ampang,88413,LRT
5/3/2022,lrt ampang,60794,LRT
6/3/2022,lrt ampang,58924,LRT
7/3/2022,lrt ampang,95906,LRT
8/3/2022,lrt ampang,92108,LRT
9/3/2022,lrt ampang,92942,LRT
10/3/2022,lrt ampang,92366,LRT
11/3/2022,lrt ampang,92951,LRT
12/3/2022,lrt ampang,64379,LRT
13/3/2022,lrt ampang,59034,LRT
14/3/2022,lrt ampang,92249,LRT
15/3/2022,lrt ampang,92421,LRT
16/3/2022,lrt ampang,93688,LRT
17/3/2022,lrt ampang,92851,LRT
18/3/2022,lrt ampang,96898,LRT
19/3/2022,lrt ampang,69544,LRT
20/3/2022,lrt ampang,59574,LRT
21/3/2022,lrt ampang,92882,LRT
22/3/2022,lrt ampang,92554,LRT
23/3/2022,lrt ampang,95640,LRT
24/3/2022,lrt ampang,95882,LRT
25/3/2022,lrt ampang,101961,LRT
26/3/2022,lrt ampang,75783,LRT
27/3/2022,lrt ampang,67675,LRT
28/3/2022,lrt ampang,98814,LRT
29/3/2022,lrt ampang,99823,LRT
30/3/2022,lrt ampang,103870,LRT
31/3/2022,lrt ampang,106728,LRT
1/4/2022,lrt ampang,115885,LRT
2/4/2022,lrt ampang,84875,LRT
3/4/2022,lrt ampang,53264,LRT
4/4/2022,lrt ampang,100978,LRT
5/4/2022,lrt ampang,103119,LRT
6/4/2022,lrt ampang,105192,LRT
7/4/2022,lrt ampang,107192,LRT
8/4/2022,lrt ampang,109911,LRT
9/4/2022,lrt ampang,70256,LRT
10/4/2022,lrt ampang,62988,LRT
11/4/2022,lrt ampang,109002,LRT
12/4/2022,lrt ampang,110118,LRT
13/4/2022,lrt ampang,112234,LRT
14/4/2022,lrt ampang,112208,LRT
15/4/2022,lrt ampang,117561,LRT
16/4/2022,lrt ampang,85847,LRT
17/4/2022,lrt ampang,72156,LRT
18/4/2022,lrt ampang,110300,LRT
19/4/2022,lrt ampang,78077,LRT
20/4/2022,lrt ampang,118284,LRT
21/4/2022,lrt ampang,121416,LRT
22/4/2022,lrt ampang,133400,LRT
23/4/2022,lrt ampang,122845,LRT
24/4/2022,lrt ampang,107223,LRT
25/4/2022,lrt ampang,135449,LRT
26/4/2022,lrt ampang,135032,LRT
27/4/2022,lrt ampang,137899,LRT
28/4/2022,lrt ampang,139538,LRT
29/4/2022,lrt ampang,147101,LRT
30/4/2022,lrt ampang,109324,LRT
1/5/2022,lrt ampang,93790,LRT
2/5/2022,lrt ampang,72531,LRT
3/5/2022,lrt ampang,80459,LRT
4/5/2022,lrt ampang,71932,LRT
5/5/2022,lrt ampang,89783,LRT
6/5/2022,lrt ampang,90205,LRT
7/5/2022,lrt ampang,75879,LRT
8/5/2022,lrt ampang,74473,LRT
9/5/2022,lrt ampang,119487,LRT
10/5/2022,lrt ampang,123448,LRT
11/5/2022,lrt ampang,125446,LRT
12/5/2022,lrt ampang,125126,LRT
13/5/2022,lrt ampang,133506,LRT
14/5/2022,lrt ampang,93269,LRT
15/5/2022,lrt ampang,87355,LRT
16/5/2022,lrt ampang,78606,LRT
17/5/2022,lrt ampang,128240,LRT
18/5/2022,lrt ampang,130407,LRT
19/5/2022,lrt ampang,128679,LRT
20/5/2022,lrt ampang,132789,LRT
21/5/2022,lrt ampang,91821,LRT
22/5/2022,lrt ampang,79686,LRT
23/5/2022,lrt ampang,126363,LRT
24/5/2022,lrt ampang,128581,LRT
25/5/2022,lrt ampang,131098,LRT
26/5/2022,lrt ampang,132872,LRT
27/5/2022,lrt ampang,140420,LRT
28/5/2022,lrt ampang,105814,LRT
29/5/2022,lrt ampang,83464,LRT
30/5/2022,lrt ampang,131014,LRT
31/5/2022,lrt ampang,132499,LRT
1/6/2022,lrt ampang,142442,LRT
2/6/2022,lrt ampang,136092,LRT
3/6/2022,lrt ampang,148201,LRT
4/6/2022,lrt ampang,114042,LRT
5/6/2022,lrt ampang,114199,LRT
6/6/2022,lrt ampang,111961,LRT
7/6/2022,lrt ampang,150203,LRT
8/6/2022,lrt ampang,169440,LRT
9/6/2022,lrt ampang,156703,LRT
10/6/2022,lrt ampang,158942,LRT
11/6/2022,lrt ampang,164593,LRT
12/6/2022,lrt ampang,100356,LRT
13/6/2022,lrt ampang,131546,LRT
14/6/2022,lrt ampang,163757,LRT
15/6/2022,lrt ampang,136466,LRT
16/6/2022,lrt ampang,143577,LRT
17/6/2022,lrt ampang,157576,LRT
18/6/2022,lrt ampang,123615,LRT
19/6/2022,lrt ampang,114630,LRT
20/6/2022,lrt ampang,152913,LRT
21/6/2022,lrt ampang,156975,LRT
22/6/2022,lrt ampang,157490,LRT
23/6/2022,lrt ampang,158203,LRT
24/6/2022,lrt ampang,167111,LRT
25/6/2022,lrt ampang,138982,LRT
26/6/2022,lrt ampang,125384,LRT
27/6/2022,lrt ampang,157283,LRT
28/6/2022,lrt ampang,160579,LRT
29/6/2022,lrt ampang,166271,LRT
30/6/2022,lrt ampang,165063,LRT
1/7/2022,lrt ampang,174670,LRT
2/7/2022,lrt ampang,144912,LRT
3/7/2022,lrt ampang,129491,LRT
4/7/2022,lrt ampang,158703,LRT
5/7/2022,lrt ampang,162472,LRT
6/7/2022,lrt ampang,167665,LRT
7/7/2022,lrt ampang,170024,LRT
8/7/2022,lrt ampang,170958,LRT
9/7/2022,lrt ampang,122152,LRT
10/7/2022,lrt ampang,113075,LRT
11/7/2022,lrt ampang,103647,LRT
12/7/2022,lrt ampang,170811,LRT
13/7/2022,lrt ampang,159044,LRT
14/7/2022,lrt ampang,159337,LRT
15/7/2022,lrt ampang,163570,LRT
16/7/2022,lrt ampang,101087,LRT
17/7/2022,lrt ampang,81755,LRT
18/7/2022,lrt ampang,138425,LRT
19/7/2022,lrt ampang,142936,LRT
20/7/2022,lrt ampang,146074,LRT
21/7/2022,lrt ampang,143225,LRT
22/7/2022,lrt ampang,145341,LRT
23/7/2022,lrt ampang,96401,LRT
24/7/2022,lrt ampang,81384,LRT
25/7/2022,lrt ampang,142472,LRT
26/7/2022,lrt ampang,145951,LRT
27/7/2022,lrt ampang,145561,LRT
28/7/2022,lrt ampang,143779,LRT
29/7/2022,lrt ampang,150071,LRT
30/7/2022,lrt ampang,103035,LRT
31/7/2022,lrt ampang,88705,LRT
1/8/2022,lrt ampang,145387,LRT
2/8/2022,lrt ampang,147793,LRT
3/8/2022,lrt ampang,148050,LRT
4/8/2022,lrt ampang,150031,LRT
5/8/2022,lrt ampang,155395,LRT
6/8/2022,lrt ampang,107678,LRT
7/8/2022,lrt ampang,94151,LRT
8/8/2022,lrt ampang,146547,LRT
9/8/2022,lrt ampang,150965,LRT
10/8/2022,lrt ampang,152762,LRT
11/8/2022,lrt ampang,150168,LRT
12/8/2022,lrt ampang,151993,LRT
13/8/2022,lrt ampang,101045,LRT
14/8/2022,lrt ampang,86580,LRT
15/8/2022,lrt ampang,146836,LRT
16/8/2022,lrt ampang,150633,LRT
17/8/2022,lrt ampang,151232,LRT
18/8/2022,lrt ampang,160782,LRT
19/8/2022,lrt ampang,152171,LRT
